대분류,품명,규격,단위,수량,자재비.단가,노무비.단가,경비.단가,연도,현장,협력사,계약번호,계약여부
PVC_캡,PVC CAP,300A,EA,1 ,46805 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,300A,EA,16 ,16905 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,R.V.D (PVC),300A,EA,1 ,80500 ,30000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_F.V.D,F.V.D (STS),300A,EA,1 ,93150 ,30000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,71 ,22009 ,22000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),40T 아티론,M2,71 ,12650 ,12000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석 마감),0.5T칼라함석,M2,71 ,12650 ,36000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,10 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),300*250,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),300*250,EA,1 ,32200 ,,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,200*200,EA,1 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_덕트,F.R.P DUCT,A300*6T,M,5 ,169625 ,40000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A300*6T,M,65 ,30130 ,30000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_엘보,FRP 90' ELBOW,300A,EA,2 ,186300 ,40000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,300A,EA,2 ,79925 ,30000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_캡,PVC CAP,300A,EA,1 ,46805 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,300A,EA,16 ,16905 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,R.V.D (PVC),300A,EA,1 ,80500 ,30000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_F.V.D,F.V.D (STS),300A,EA,1 ,93150 ,30000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_덕트,F.R.P DUCT,A800*6T,M,2 ,759000 ,120000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_덕트,F.R.P DUCT,A1000*6T,M,25 ,1235560 ,150000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A800*6T,M,106 ,136045 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_엘보,FRP 90' ELBOW,1000A,EA,3 ,1704300 ,150000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_캡,FRP CAP,1000A,EA,1 ,1173000 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
FRP_플랜지,FRP FLANGE,1000A,EA,1 ,1035000 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_엘보,PVC 45' ELBOW,800A,EA,2 ,216775 ,50000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,800A,EA,4 ,290030 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_캡,PVC CAP,800A,EA,1 ,110400 ,40000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,800A,EA,26 ,29900 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,R.V.D (PVC),800A,EA,1 ,368000 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_F.V.D,F.V.D (STS),800A,EA,2 ,805000 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,133 ,22009 ,22000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),40T 아티론,M2,6 ,12650 ,12000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석 마감),0.5T칼라함석,M2,6 ,12650 ,36000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,1 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),300*250,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),300*250,EA,2 ,32200 ,,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,200*200,EA,2 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,680 ,22009 ,22000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),40T 아티론,M2,141 ,12650 ,12000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석 마감),0.5T칼라함석,M2,141 ,12650 ,36000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,21 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),600*400,EA,1 ,22080 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),800*500,EA,1 ,36800 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),800*550,EA,1 ,56580 ,,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,1 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,480 ,22009 ,22000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),40T 아티론,M2,207 ,12650 ,12000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석 마감),0.5T칼라함석,M2,207 ,12650 ,36000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,31 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),600*450,EA,4 ,40940 ,,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,1 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
ㄷ 형강,ㄷ-CHANNEL (STL),100*50*5*7.5,KG,2299 ,1667 ,,,2017 ,스템코,성효,2017-5-1425,비계약
잡철물제작설치,잡철물 제작 설치,equal,KG,5031 ,345 ,1500 ,,2017 ,스템코,성효,2017-5-1425,비계약
녹막이페인트칠,녹막이 페인트,광명단2,M2,265 ,2415 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
 유성페인트칠 ,조합 페인트, 유성페인트,M2,265 ,1610 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,40 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.0T,M2,266 ,19469 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),500*400,EA,1 ,18400 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),700*300,EA,22 ,19320 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),1000*650,EA,2 ,59800 ,,,2017 ,스템코,성효,2017-5-1425,비계약
STS_망,STS 망,#21,M2,5 ,34500 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,85 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,22 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.0T,M2,30 ,19469 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),20T 아티론,M2,137 ,7337 ,6000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,20 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),250*250,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),800*500,EA,2 ,64400 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
후렉시블호스,FLEXIBLE (보온),보온A250,M,45 ,5290 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
SPIN_IN,SPIN IN,250A,EA,18 ,2576 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_BAND,SUS-BAND,250A,EA,36 ,607 ,,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,20 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,53 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),20T 아티론,M2,73 ,7337 ,6000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,10 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),350*350,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),800*500,EA,4 ,64400 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
후렉시블호스,FLEXIBLE (보온),보온A250,M,43 ,5290 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
SPIN_IN,SPIN IN,250A,EA,17 ,2576 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_BAND,SUS-BAND,250A,EA,34 ,607 ,,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,6 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,78 ,22009 ,22000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (G/W + 베파베리아),50T 글라스울,M2,84 ,5325 ,11000 ,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),400*450,EA,1 ,16560 ,,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,44 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,234 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.0T,M2,1066 ,19469 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,90 ,22009 ,22000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (G/W + 베파베리아),50T 글라스울,M2,232 ,5325 ,11000 ,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),450*300,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),700*300,EA,42 ,19320 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),1400*650,EA,3 ,83720 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),1400*650,EA,3 ,99820 ,,,2017 ,스템코,성효,2017-5-1425,비계약
STS_망,STS 망,#21,M2,9 ,34500 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
CHAMBER,SOUND AIR CHAMBER,7500*1900*1500,EA,1 ,4238325 ,1206000 ,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,3 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,110 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,82 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),20T 아티론,M2,192 ,7337 ,6000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,28 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),250*250,EA,2 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),300*250,EA,3 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),350*300,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),800*500,EA,7 ,64400 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),800*750,EA,2 ,96600 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
후렉시블호스,FLEXIBLE (보온),보온A250,M,60 ,5290 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
SPIN_IN,SPIN IN,250A,EA,24 ,2576 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_BAND,SUS-BAND,250A,EA,48 ,607 ,,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,8T,M2,339 ,59800 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,V.D (PVC),700*400,EA,10 ,193200 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,V.D (PVC),800*600,EA,2 ,331200 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_F.V.D,F.V.D (STS),800*600,EA,2 ,256910 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_GRILLE,GRILLE (PVC),700*400,EA,10 ,193200 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,8T,M2,459 ,59800 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
스파이럴덕트,SPIRAL DUCT (G.I),,M,9 ,32706 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
스파이럴엘보,SPIRAL 90˚ ELBOW (G.I),250A,EA,2 ,45540 ,,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,V.D (PVC),1100*600,EA,2 ,455400 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_V.D,V.D (PVC),1200*600,EA,1 ,496800 ,60000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_GRILLE,GRILLE (PVC),900*650,EA,6 ,403650 ,80000 ,,2017 ,스템코,성효,2017-5-1425,비계약
PVC_GRILLE,GRILLE (PVC),1500*700,EA,6 ,724500 ,100000 ,,2017 ,스템코,성효,2017-5-1425,비계약
GRILLE,GRILLE (G.I),400*350,EA,1 ,32200 ,,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.5T,M2,23 ,13667 ,14000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,67 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),20T 아티론,M2,56 ,7337 ,6000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),40T 아티론,M2,34 ,12650 ,12000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석 마감),0.5T칼라함석,M2,34 ,12650 ,36000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,13 ,3620 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),250*200,EA,1 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),300*250,EA,2 ,16100 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),300*500,EA,1 ,32200 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),600*400,EA,1 ,38180 ,,,2017 ,스템코,성효,2017-5-1425,비계약
DIFFUSER,ROUND DIFFUSER (STL),200A,EA,8 ,18400 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
후렉시블호스,FLEXIBLE (보온),보온A200,M,20 ,4232 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
SPIN_IN,SPIN IN,200A,EA,8 ,2024 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_BAND,SUS-BAND,200A,EA,16 ,506 ,,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,2 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,107 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,1394 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.0T,M2,110 ,19469 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),800*500,EA,4 ,36800 ,,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),1100*600,EA,2 ,60720 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),1300*850,EA,2 ,117760 ,,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),700*500,EA,20 ,56350 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_망,STS 망,#21,M2,7 ,34500 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,2 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
ㄷ 형강,ㄷ-CHANNEL (STL),100*50*5*7.5,KG,422 ,1667 ,1500 ,,2017 ,스템코,성효,2017-5-1425,비계약
잡철물제작설치,잡철물 제작 설치,equal,KG,422 ,345 ,1500 ,,2017 ,스템코,성효,2017-5-1425,비계약
녹막이페인트칠,녹막이 페인트,광명단2,M2,18 ,2415 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
 유성페인트칠 ,조합 페인트, 유성페인트,M2,18 ,1610 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,102 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.8T,M2,1028 ,17224 ,18000 ,,2017 ,스템코,성효,2017-5-1425,비계약
V.D,V.D (G.I),1100*600,EA,2 ,60720 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.V.D,F.V.D (G.I),1300*850,EA,1 ,117760 ,,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),700*500,EA,20 ,56350 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_망,STS 망,#21,M2,7 ,34500 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,1 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
ㄷ 형강,ㄷ-CHANNEL (STL),100*50*5*7.5,KG,702 ,1667 ,,,2017 ,스템코,성효,2017-5-1425,비계약
잡철물제작설치,잡철물 제작 설치,equal,KG,702 ,345 ,1500 ,,2017 ,스템코,성효,2017-5-1425,비계약
녹막이페인트칠,녹막이 페인트,광명단2,M2,30 ,2415 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
 유성페인트칠 ,조합 페인트, 유성페인트,M2,30 ,1610 ,3000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트,G.I DUCT SHEET,0.6T,M2,295 ,15107 ,16000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),20T 아티론,M2,295 ,7337 ,6000 ,,2017 ,스템코,성효,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,44 ,724 ,,,2017 ,스템코,성효,2017-5-1425,비계약
F.D,F.D (G.I),700*500,EA,4 ,34212 ,,,2017 ,스템코,성효,2017-5-1425,비계약
B.D.D,B.D.D (G.I),700*500,EA,2 ,100625 ,,,2017 ,스템코,성효,2017-5-1425,비계약
REGISTER,REGISTER (AL),500*300,EA,16 ,24150 ,20000 ,,2017 ,스템코,성효,2017-5-1425,비계약
STS_망,STS 망,#21,M2,3 ,34500 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
점검구,점검구,300*300,EA,4 ,9315 ,10000 ,,2017 ,스템코,성효,2017-5-1425,비계약
CAV,CAV-501 CONSTANT AIR VOLUME(TR),,EA,2 ,,200000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
STS_덕트,각형닥트제작설치 (STS),1.0T,M2,61 ,61750 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
STS_V.D,V.D (STS),250*200,EA,1 ,45600 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트공,노무비,덕트공,인,12 ,,120000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A600*6T,M,86 ,71250 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 45' ELBOW,600A,EA,4 ,109250 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,600A,EA,1 ,171000 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_티,PVC TEE,900A*600A,EA,1 ,340100 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_캡,PVC CAP,600A,EA,1 ,114000 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,600A,EA,21 ,39900 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트공,노무비,덕트공,인,54 ,,120000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A50*6T,M,19 ,3040 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A150*6T,M,111 ,18240 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A250*6T,M,40 ,32775 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 45' ELBOW,250A,EA,2 ,28500 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,50A,EA,5 ,1425 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,150A,EA,13 ,14250 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,250A,EA,1 ,39425 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_티,PVC TEE,150A*50A,EA,13 ,21850 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_레듀셔,PVC REDUCER,600A,EA,1 ,109250 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_캡,PVC CAP,150A,EA,2 ,22800 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_캡,PVC CAP,250A,EA,1 ,33250 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,50A,EA,4 ,1045 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,150A,EA,27 ,11736 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,250A,EA,10 ,19429 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_V.D,R.V.D (PVC),50A,EA,6 ,20280 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_V.D,R.V.D (PVC),150A,EA,2 ,43597 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트공,노무비,덕트공,인,38 ,,120000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,90 ,18240 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트_보온,각형덕트보온 (G/W + 베파베리아),50T 글라스울,M2,90 ,4940 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석마감),0.5T칼라함석,M2,90 ,12855 ,19000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_V.D,V.D (PVC),450*200,EA,1 ,99750 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트공,노무비,덕트공,인,20 ,,120000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_덕트,P.V.C DUCT,A200*6T,M,53 ,17100 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 45' ELBOW,200A,EA,4 ,13775 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_엘보,PVC 90' ELBOW,200A,EA,3 ,13775 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_레듀셔,PVC REDUCER,600A,EA,1 ,93594 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_캡,PVC CAP,200A,EA,1 ,27072 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
PVC_소켓,PVC SOCKET,200A,EA,13 ,9576 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트공,노무비,덕트공,인,18 ,,120000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트,G.I DUCT SHEET,1.2T,M2,410 ,18240 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트_보온,각형덕트보온 (아티론/은박+난연),40T 아티론,M2,128 ,12350 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트_칼라함석,각형덕트보온 (칼라함석 마감),0.5T칼라함석,M2,128 ,14250 ,20000 ,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T 아티론,M2,19 ,3325 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
V.D,V.D (G.I),600*450,EA,1 ,39992 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
F.V.D,F.V.D (G.I),750*500,EA,2 ,52503 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
점검구,점검구,300*300,EA,2 ,8465 ,,,2017 ,스템코,유창엔지니어링,2017-5-1425,비계약
